volume_m3,head_m,pipe_diameter_m,pump_power_kw,turbine_power_kw,latitude,longitude,location,efficiency,cost,autonomy,autonomy_met,pumped,generated,unmet,curtailed
392.65281583848787,28.005380869481773,0.16331502859497293,9.60722063252971,5.14707604522189,8.9,79.9,Vavuniya,77.65126856515475,8476143.927715793,0.05594030922618821,0,8530.452964948483,6624.004941636353,9537.551401406277,42396.55842553573
262.06857078251136,15.997462913844068,0.2821874391998908,10.367987555474114,4.661420752416204,8.9,79.9,Vavuniya,76.65229262282615,6747861.549591138,0.02132753755420198,0,3354.180623032298,2571.0563462648506,13081.66612720836,47572.83076745188
205.20487586684777,12.15632677582657,0.16644226888630656,7.903107187256118,9.47384628051839,8.9,79.9,Vavuniya,74.91236370947415,6129425.714037487,0.012690090075972434,0,1907.7488679919504,1429.1397706535058,14088.372707286477,49019.262522492194
377.74704274004444,20.000972582643307,0.2831643861040778,7.414001139376036,3.0858353583738047,8.9,79.9,Vavuniya,76.75031563631701,8141038.353639566,0.0384349969251173,0,6046.870214022551,4640.991975380746,10806.802480599797,44880.14117646157
422.4299353942586,22.037538961993793,0.17295673660637287,14.336078881206772,8.636698624157152,8.9,79.9,Vavuniya,76.31000902589977,8857581.057336058,0.04735790074735001,0,7044.401234262244,5375.583217686113,12231.94258380963,43882.6101562219
300.970891788863,27.764598570586102,0.23448223637725554,7.948350553047918,5.639217254228498,8.9,79.9,Vavuniya,76.63195717719572,7364880.457091134,0.04250994635032087,0,6679.428514250901,5118.576798722151,11273.120761311582,44247.582876233304
62.89606411975295,19.771333132750133,0.21296870665755063,4.403712983276079,4.282719444810246,8.9,79.9,Vavuniya,76.62321989412058,4804372.3425082,0.006326071351722944,0,995.7922113233288,763.0080557708001,14661.82419880297,49931.219179160886
341.6762237990014,22.94637970383676,0.26488412476090195,14.598635070726841,6.01687213588161,8.9,79.9,Vavuniya,76.78313276303834,7844032.231535575,0.03988444907182969,0,6257.199063273722,4804.473464001053,11784.654672882833,44669.81232721039
475.5410131728352,26.604038271347775,0.15355700876701842,13.592724998860305,9.724733415638514,8.9,79.9,Vavuniya,75.04629933583156,9561311.157172523,0.06435913607823524,0,9318.813157519236,6993.424416738742,11531.483902228652,41608.19823296491
493.0837684237207,14.74398229006492,0.2241302319579468,6.495835629551603,8.719489876977491,8.9,79.9,Vavuniya,75.01313640237885,9579413.237612497,0.036983684031649804,0,5767.9313911002255,4326.70624200164,12713.49918068343,45159.0799993838
225.81581043076775,28.67671275732365,0.21521788576493212,5.875489761516224,7.61717725033906,8.9,79.9,Vavuniya,76.24714447456087,6491714.893608298,0.0329426380773363,0,5178.079834023816,3948.1380120562408,12763.102896136194,45748.93155646025
259.27828664422975,21.053910915407187,0.18755778044646026,8.97976727311925,4.333713245066004,8.9,79.9,Vavuniya,77.06336504456942,6775776.8026969135,0.027769853728305698,0,4303.224919174469,3316.2099281522983,12260.246743203807,46623.78647130966
305.49419122583356,12.04474697927488,0.2844234511265582,14.26784209969559,8.531819187407415,8.9,79.9,Vavuniya,76.21499452043156,7343575.012275541,0.018718683501264675,0,2940.0741119543964,2240.77732332267,13933.63317593365,47986.93727852967
